#Peak-pair mid point and corresponding annotaions
#Genome version: Homo sapiens;hg19
chr22:18484228	Shared;Distal
chr4:152722912	Shared;Distal
chr10:85768732	Shared;Distal
chr4:37955801	Shared;Distal
chr1:25566463	Shared;Distal
chr20:56785024	Shared;Distal
chr2:45182914	Shared;Distal
chr12:53607267	Shared;Distal
chr9:95848159	Shared;Distal
chr10:102430923	Shared;Distal
chr17:73857584	Shared;Distal
chr14:103894256	Shared;Distal
chr8:117460300	Shared;Distal
chr1:11380416	Shared;Distal
chr7:5603389	Shared;Distal
chr20:32521397	Shared;Distal
chr16:66685115	Shared;Distal
chr6:3162972	Shared;Distal
chr1:145399342	Shared;Distal
chr6:27521018	Shared;Distal
chr5:159772506	Shared;Distal
chrX:46838217	Shared;Distal
chr1:160651492	Shared;Distal
chr4:156708443	Shared;Distal
chr5:36739979	Shared;Distal
chr16:3199855	Shared;Distal
chr2:191545242	Shared;Distal
chr17:36819539	Shared;Distal
chr22:43086123	Shared;Distal
chr2:20550601	Shared;Distal
chr10:21309629	Shared;Distal
chr16:30670038	Shared;Distal
chr6:27640723	Shared;Distal
chr15:88790212	Shared;Distal
chr1:209921178	Shared;Distal
chr17:48217452	Shared;Distal
chr1:26222085	Shared;Distal
chr1:227950307	Shared;Distal
chr1:23730608	Shared;Distal
chr5:42992645	Shared;Distal
chr17:33895012	Shared;Distal
chr6:109156601	Shared;Distal
chr10:81804939	Shared;Distal
chr8:135844505	Shared;Distal
chr11:64462529	Shared;Distal
chr7:130581922	Shared;Distal
chr4:117304208	Shared;Distal
chr14:103000201	Shared;Distal
chr11:60897404	Shared;Distal
chr8:70633306	Shared;Distal
chr16:3740650	Shared;Distal
chr4:2414528	Shared;Distal
chr10:80063029	Shared;Distal
chr3:9828712	Shared;Distal
chr16:67867759	Shared;Distal
chr5:14011781	Shared;Distal
chr22:37194269	Shared;Distal
chr19:49027668	Shared;Distal
chr16:68564074	Shared;Distal
chr9:114812605	Shared;Distal
chr13:111108559	Shared;Distal
chr2:47214370	Shared;Distal
chr1:26826874	Shared;Distal
chr1:209785371	Shared;Distal
chr9:2242020	Shared;Distal
chr16:66907191	Shared;Distal
chr9:74640101	Shared;Distal
chr1:160696812	Shared;Distal
chr17:40202617	Shared;Distal
chr17:66016290	Shared;Distal
chr5:134793384	Shared;Distal
chr1:25174609	Shared;Distal
chr1:154990153	Shared;Distal
chr19:47364429	Shared;Distal
chr1:20042253	Shared;Distal
chr2:232526791	Shared;Distal
chr15:77835856	Shared;Distal
chr15:76461613	Shared;Distal
chr7:92091109	Shared;Distal
chr1:17222744	Shared;Distal
chr22:39577964	Shared;Distal
chr14:32414456	Shared;Distal
chr6:34173408	Shared;Distal
chr16:31008571	Shared;Distal
chr4:40312435	Shared;Distal
chrX:70401872	Shared;Distal
chr17:39819093	Shared;Distal
chr12:1905367	Shared;Distal
chr1:117041799	Shared;Distal
chr20:56172202	Shared;Distal
chr2:220578052	Shared;Distal
chr2:98313912	Shared;Distal
chr9:126803391	Shared;Distal
chr1:32681431	Shared;Distal
chr14:100659284	Shared;Distal
chr13:50181293	Shared;Distal
chr19:56320964	Shared;Distal
chr6:112098811	Shared;Distal
chr14:105399857	Shared;Distal
chr5:172710963	Shared;Distal
chr16:75551141	Shared;Distal
chr14:90849539	Shared;Distal
chr3:141131207	Shared;Distal
chr19:49298888	Shared;Distal
chr12:65950705	Shared;Distal
chr16:47071859	Shared;Distal
chr6:149240393	Shared;Distal
chr8:134215300	Shared;Distal
chr15:79320904	Shared;Distal
chr8:125860312	Shared;Distal
chr19:45988695	Shared;Distal
chr7:98446740	Shared;Distal
chr4:13366471	Shared;Distal
chr11:5312641	Shared;Distal
chr2:37552093	Shared;Distal
chr20:49084735	Shared;Distal
chr10:71267770	Shared;Distal
chr4:75000111	Shared;Distal
chr3:46671606	Shared;Distal
chr16:3174272	Shared;Distal
chr18:11309359	Shared;Distal
chr2:44314483	Shared;Distal
chr18:21544433	Shared;Distal
chr5:138598561	Shared;Distal
chr22:23881888	Shared;Distal
chr1:70953747	Shared;Distal
chr11:45668288	Shared;Distal
chr1:149224623	Shared;Distal
chr8:41686461	Shared;Distal
chr5:167150495	Shared;Distal
chr11:62192358	Shared;Distal
chr10:12306364	Shared;Distal
chrX:69653814	Shared;Distal
chr19:24216576	Shared;Distal
chr12:125425377	Shared;Distal
chr10:69524280	Shared;Distal
chr17:42287878	Shared;Distal
chr19:41313007	Shared;Distal
chr11:33087337	Shared;Distal
chr9:132373543	Shared;Distal
chrX:39873745	Shared;Distal
chr2:122655375	Shared;Distal
chr16:9233078	Shared;Distal
chr11:64037630	Shared;Distal
chr16:28338414	Shared;Distal
chr17:47647555	Shared;Distal
chr6:160941340	Shared;Distal
chr2:38380828	Shared;Distal
chr6:11185510	Shared;Distal
chr10:14227723	Shared;Distal
chr13:20176065	Shared;Distal
chr6:26172057	Shared;Distal
chr12:111332336	Shared;Distal
chr19:47363707	Shared;Distal
chr5:180618878	Shared;Distal
chr22:37249641	Shared;Distal
chr19:8461733	Shared;Distal
chr3:196359480	Shared;Distal
